"gene_symbol","metabolite","module","Thalamus_17_Male_3","Thalamus_21_Male_3","Thalamus_25_Male_3","Thalamus_29_Male_3","Thalamus_33_Male_3","Thalamus_37_Female_3","Thalamus_41_Female_3","Thalamus_45_Female_3","Thalamus_49_Female_3","Thalamus_53_Female_3","Thalamus_1_Female_12","Thalamus_10_Female_12","Thalamus_12_Male_12","Thalamus_13_Female_12","Thalamus_15_Male_12","Thalamus_3_Male_12","Thalamus_4_Female_12","Thalamus_6_Male_12","Thalamus_7_Female_12","Thalamus_9_Male_12","Thalamus_18_Male_15","Thalamus_22_Male_15","Thalamus_26_Male_15","Thalamus_30_Male_15","Thalamus_34_Male_15","Thalamus_38_Female_15","Thalamus_42_Female_15","Thalamus_46_Female_15","Thalamus_50_Female_15","Thalamus_54_Female_15","Thalamus_19_Male_18","Thalamus_23_Male_18","Thalamus_27_Male_18","Thalamus_31_Male_18","Thalamus_35_Male_18","Thalamus_39_Female_18","Thalamus_43_Female_18","Thalamus_47_Female_18","Thalamus_51_Female_18","Thalamus_55_Female_18","Thalamus_16_Male_21","Thalamus_20_Male_21","Thalamus_24_Male_21","Thalamus_28_Male_21","Thalamus_32_Male_21","Thalamus_36_Male_21","Thalamus_40_Female_21","Thalamus_44_Female_21","Thalamus_48_Female_21","Thalamus_52_Female_21","Thalamus_56_Female_21","Thalamus_11_Male_26","Thalamus_14_Male_26","Thalamus_2_Male_26","Thalamus_5_Male_26","Thalamus_8_Male_26","Thalamus_57_Male_28","Thalamus_58_Male_28","Thalamus_59_Male_28"
"Nt5c2","UMPpseudoUMP","M-140",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-143",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-145",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-148",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-149",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-152",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-156",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-158",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-159",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-162",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UMPpseudoUMP","M-164",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-45",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-138",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-139",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-140",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-143",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-145",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-148",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-149",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-152",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-156",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-158",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-159",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-162",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","UpseudoU","M-164",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","dA","M-45",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","dA","M-138",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","dA","M-139",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","dA","M-140",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
"Nt5c2","dA","M-143",727.313431240775,747.952907636359,644.192275457566,744.014140112733,673.840638064682,737.070200934501,671.279779402684,666.336159108111,720.633661484078,729.903213069438,733.014125344327,776.561101998074,732.441311257169,766.516074135176,739.8035801647,724.606416939604,790.214164904713,713.807370493021,766.769740813635,722.066451579061,791.211335567869,805.254631876687,769.161494134069,810.477900272971,781.921497347421,733.699226164526,755.304861080942,685.865387623978,671.632027056878,758.512135421897,764.102765905856,747.445092494552,739.9040870522,734.5206334838,710.674708251256,701.605597266163,756.206136730183,656.118298396853,720.315048736379,693.933774868644,707.598140464477,755.607524551768,743.698764521748,763.005753191383,685.123064911649,745.421615330082,719.509318684298,759.05217331706,758.361095201152,692.329814442334,732.221426266539,803.735115072573,808.647358607156,730.727230847429,771.236162432789,767.840175978222,718.631204058024,728.838350837436,803.086857989059
